unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh3_main_nur_inf_forsaken_0		-1	melee_infantry	1	False	wh3_main_nur_inf_forsaken_0	160	0	850	wh_main_shp_transport	1	1	80	850	213	heavy		0	True	wh_dlc01_vo_culture_Chaos_Forsaken	chaos_forsaken	2	False	chaos_warrior_30_degrees		False		850	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_nur_inf_forsaken_0_warriors		-1	melee_infantry	1	False	wh3_main_nur_inf_forsaken_0	160	0	850	wh_main_shp_transport	1	1	80	850	213	heavy		0	True	wh_dlc01_vo_culture_Chaos_Forsaken	chaos_forsaken	2	False	chaos_warrior_30_degrees		False		850	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_nur_inf_nurglings_0		-1	melee_infantry	1	False	wh3_main_nur_inf_nurglings_0	120	0	350	wh_main_shp_transport	1	1	80	350	88	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_nurglings	1	False	grn_squig_herd		False		350	0	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Nurgling	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_inf_nurglings_summoned_0		-1	melee_infantry	1	False	wh3_main_nur_inf_nurglings_summoned_0	60	0	0	wh_main_shp_transport	1	1	80	0	0	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_nurglings	1	False	grn_squig_herd		False		175	0	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Nurgling	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_inf_plaguebearers_0		-1	melee_infantry	1	False	wh3_main_nur_inf_plaguebearers_0	200	0	700	wh_main_shp_transport	1	1	80	700	175	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_plaguebearers	2	False	nur_plaguebearers_15_degrees		False		750	0	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Plaguebearer_unit	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_inf_plaguebearers_1		-1	melee_infantry	2	False	wh3_main_nur_inf_plaguebearers_1	200	0	1100	wh_main_shp_transport	1	1	80	1100	275	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_plaguebearers_missile	3	False	nur_plaguebearers_15_degrees		False		1050	200	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Plaguebearer_unit	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_inf_plaguebearers_1_summoned		-1	melee_infantry	1	False	wh3_main_nur_inf_plaguebearers_1_summoned	200	0	0	wh_main_shp_transport	1	1	80	0	0	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_plaguebearers_missile	2	False	nur_plaguebearers_15_degrees		False		1050	200	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Plaguebearer_unit	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_inf_plaguebearers_summoned_0		-1	melee_infantry	1	False	wh3_main_nur_inf_plaguebearers_summoned_0	200	0	0	wh_main_shp_transport	1	1	80	0	0	heavy		0	True	wh3_main_vo_culture_Nurgle	wh3_main_nur_plaguebearers	2	False	nur_plaguebearers_15_degrees		False		750	0	False	vo_culture_None	False	wh3_main_vo_actor_Nurgle_Plaguebearer_unit	0	True	False	6	False	False		0	True	1	False
wh3_main_nur_mon_plague_toads_0		-1	melee_infantry	1	False	wh3_main_nur_mon_plague_toads_0	48	0	650	wh_main_shp_transport	1	1	24	650	162	medium		0	True	wh3_main_vo_culture_Plague_Toad	wh3_main_nur_toads	2	False	nur_plague_toads		False		650	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_nur_mon_rot_flies_0		-1	monstrous_infantry	1	False	wh3_main_nur_mon_rot_flies_0	24	0	900	wh_main_shp_transport	1	1	16	900	225	heavy		0	True	wh3_main_vo_culture_Nur_Rot_Fly	wh3_main_nur_rot_flies	2	False	liz_terradon		False		900	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False		0	True	1	False
wh3_main_nur_mon_spawn_of_nurgle_0		-1	monstrous_infantry	2	False	wh3_main_nur_mon_spawn_of_nurgle_0	32	0	1050	wh_main_shp_transport	1	1	16	1000	250	heavy		0	True	wh_dlc03_vo_culture_Spawn	chaos_spawn	3	True	nur_spawn_of_nurgle		False		1050	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_nur_mon_spawn_of_nurgle_0_summoned		-1	monstrous_infantry	1	False	wh3_main_nur_mon_spawn_of_nurgle_0_summoned	32	0	0	wh_main_shp_transport	1	1	16	0	0	heavy		0	True	wh_dlc03_vo_culture_Spawn	chaos_spawn	3	True	nur_spawn_of_nurgle		False		1000	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_nur_mon_spawn_of_nurgle_0_warriors		-1	monstrous_infantry	2	False	wh3_main_nur_mon_spawn_of_nurgle_0	32	0	1050	wh_main_shp_transport	1	1	16	1000	250	heavy		0	True	wh_dlc03_vo_culture_Spawn	chaos_spawn	3	True	nur_spawn_of_nurgle		False		1050	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_ogr_cav_crushers_0		-1	monstrous_cavalry	2	False	wh3_main_ogr_cav_crushers_0	24	0	1800	wh_main_shp_transport	1	1	8	1800	450	medium		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_rhinox_cavalry	4	False	ogr_mournfang_cav		False		1800	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_cav_crushers_1		-1	monstrous_cavalry	2	False	wh3_main_ogr_cav_crushers_1	24	0	1900	wh_main_shp_transport	1	1	8	1900	475	medium		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_rhinox_cavalry	4	False	ogr_mournfang_cav		False		1900	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_cav_mournfang_cavalry_0		-1	monstrous_cavalry	2	False	wh3_main_ogr_cav_mournfang_cavalry_0	24	0	1100	wh_main_shp_transport	1	1	8	1100	275	medium		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_mournfang_cavalry	3	False	ogr_mournfang_cav		False		1100	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_cav_mournfang_cavalry_1		-1	monstrous_cavalry	2	False	wh3_main_ogr_cav_mournfang_cavalry_1	24	0	1250	wh_main_shp_transport	1	1	8	1250	313	medium		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_mournfang_cavalry	3	False	ogr_mournfang_cav		False		1250	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_cav_mournfang_cavalry_2		-1	monstrous_cavalry	2	False	wh3_main_ogr_cav_mournfang_cavalry_2	24	0	1350	wh_main_shp_transport	1	1	8	1350	338	medium		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_mournfang_cavalry	3	False	ogr_mournfang_cav		False		1350	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_gnoblars_0		-1	melee_infantry	1	False	wh3_main_ogr_inf_gnoblars_0	320	0	200	wh_main_shp_transport	1	1	160	250	63	light		0	True	wh3_main_vo_culture_Ogres	infantry_spear	1	False	grn_goblin_45_degrees		False		200	0	False	vo_culture_None	False	wh3_main_vo_actor_Ogres_Gnoblarunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_gnoblars_1		-1	missile_infantry	1	False	wh3_main_ogr_inf_gnoblars_1	320	0	500	wh_main_shp_transport	1	1	160	500	125	light		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_throwing_dagger_infantry	2	False	grn_goblin_45_degrees		False		250	250	False	vo_culture_None	False	wh3_main_vo_actor_Ogres_Gnoblarunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_ironguts_0		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_ironguts_0	32	0	1100	wh_main_shp_transport	1	1	16	1100	275	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons	3	False	ogre_infantry		False		1100	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_leadbelchers_0		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_leadbelchers_0	32	0	1000	wh_main_shp_transport	1	1	16	1000	250	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_cannon	3	False	ogr_leadbelcher		False		400	600	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_maneaters_0		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_maneaters_0	32	0	1200	wh_main_shp_transport	1	1	16	1200	300	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	3	False	ogre_infantry		False		1200	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_maneaters_1		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_maneaters_1	32	0	1300	wh_main_shp_transport	1	1	16	1300	325	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist	3	False	ogre_infantry		False		1300	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_maneaters_2		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_maneaters_2	32	0	1400	wh_main_shp_transport	1	1	16	1400	350	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons	3	False	ogre_infantry		False		1400	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_maneaters_3		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_maneaters_3	32	0	1500	wh_main_shp_transport	1	1	16	1500	375	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_pistol	4	False	ogre_infantry		False		1000	400	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_maneaters_summoned_0		-1	monstrous_infantry	2	False	wh3_main_ogr_inf_maneaters_summoned_0	32	0	0	wh_main_shp_transport	1	1	16	0	0	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	2	False	ogre_infantry		False		550	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_ogres_0		-1	monstrous_infantry	1	False	wh3_main_ogr_inf_ogres_0	48	0	550	wh_main_shp_transport	1	1	16	550	137	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous	2	False	ogre_infantry		False		550	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_ogres_1		-1	monstrous_infantry	1	False	wh3_main_ogr_inf_ogres_1	48	0	650	wh_main_shp_transport	1	1	16	650	163	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_dual_weapons	2	False	ogre_infantry		False		650	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_inf_ogres_2		-1	monstrous_infantry	1	False	wh3_main_ogr_inf_ogres_2	48	0	650	wh_main_shp_transport	1	1	16	650	163	very_heavy		0	True	wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist	2	False	ogre_infantry		False		650	0	True	vo_culture_None	False	wh3_main_vo_actor_Ogres_Ogreunit	0	True	False	6	False	False		0	True	1	False
wh3_main_ogr_mon_gorgers_0		-1	melee_infantry	2	False	wh3_main_ogr_mon_gorgers_0	24	0	1000	wh_main_shp_transport	1	1	12	1000	250	heavy		0	True	wh3_main_vo_culture_Gorger	monstrous_infantry	3	True	ogr_gorgers		False		1100	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False		0	True	1	False
wh3_main_ogr_mon_gorgers_summoned_0		-1	melee_infantry	2	False	wh3_main_ogr_mon_gorgers_summoned_0	24	0	0	wh_main_shp_transport	1	1	12	0	0	heavy		0	True	wh3_main_vo_culture_Gorger	monstrous_infantry	2	True	ogr_gorgers		False		550	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	0	False	False		0	True	1	False
wh3_main_ogr_mon_sabretusk_pack_0		-1	war_beast	1	False	wh3_main_ogr_mon_sabretusk_pack_0	64	0	500	wh_main_shp_transport	1	1	32	500	125	heavy		0	True	wh3_main_vo_culture_Sabertusk	war_beast	2	False	ogr_sabretusk		False		500	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_pro_kho_inf_bloodletters_0		-1	melee_infantry	1	False	wh3_main_pro_kho_inf_bloodletters_0	200	0	800	wh_main_shp_transport	1	1	80	1600	200	heavy		0	True	wh3_main_vo_culture_Bloodletter	infantry_sword_great	2	False	chaos_warrior_30_degrees		False		800	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_kho_inf_chaos_furies_0		-1	monstrous_infantry	1	False	wh3_main_pro_kho_inf_chaos_furies_0	80	0	650	wh_main_shp_transport	1	1	40	1100	137	medium		0	True	wh3_main_vo_culture_Fury	wh_dlc05_bst_harpies	2	False	furies		False		650	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_kho_inf_chaos_warhounds_0		-1	war_beast	1	False	wh3_main_pro_kho_inf_chaos_warhounds_0	160	0	450	wh_main_shp_transport	1	1	80	450	112	heavy		0	True	wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	1	False	vamp_dire_wolf		False		450	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_pro_kho_inf_chaos_warriors_0		-1	melee_infantry	1	False	wh3_main_pro_kho_inf_chaos_warriors_0	200	0	850	wh_main_shp_transport	1	1	100	850	213	heavy		0	True	wh_main_vo_culture_Chaos	infantry_axe	2	False	chaos_warrior_45_degrees		False		850	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0		-1	war_beast	1	False	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0	64	0	700	wh_main_shp_transport	1	1	40	1400	175	medium		0	True	wh3_main_vo_culture_Fleshhound	war_beast	2	False	vamp_dire_wolf		False		700	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_cav_gryphon_legion_ror_0		1	melee_cavalry	1	False	wh3_main_ksl_cav_gryphon_legion_0	120	1	1200	wh_main_shp_transport	1	1	60	1200	300	medium		0	True	wh3_main_vo_culture_Kislev	shock_cavalry	3	False	emp_reiksguard		False		1200	0	False	vo_culture_None	True	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_cav_horse_raiders_0		-1	melee_cavalry	1	False	wh3_main_pro_ksl_cav_kossovite_dervishes_0	120	0	450	wh_main_shp_transport	1	1	60	450	112	medium		0	True	wh3_main_vo_culture_Kislev	cavalry	1	False	emp_reiksguard		False		450	0	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Mixed_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_cav_war_bear_riders_1		-1	monstrous_cavalry	1	False	wh3_main_pro_ksl_cav_war_bear_riders_1	32	0	1600	wh_main_shp_transport	1	1	16	1600	400	medium		0	True	wh3_main_vo_culture_Kislev	wh3_bear_cavalry	4	False	ksl_war_bear_riders		False		1600	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_cav_winged_lancers_0		-1	melee_cavalry	1	False	wh3_main_pro_ksl_cav_winged_lancers_0	120	0	850	wh_main_shp_transport	1	1	60	850	212	medium		0	True	wh3_main_vo_culture_Kislev	shock_cavalry	2	False	ksl_winged_lancers		False		850	0	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_armoured_kossars_0		-1	missile_infantry	1	False	wh3_main_pro_ksl_inf_armoured_kossars_0	180	0	650	wh_main_shp_transport	1	1	90	650	50	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_pistol_axe_infantry	2	False	ksl_soldier_15_degrees		False		500	150	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_armoured_kossars_1		-1	missile_infantry	1	False	wh3_main_pro_ksl_inf_armoured_kossars_1	180	0	700	wh_main_shp_transport	1	1	90	700	50	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_pistol_axe_infantry	2	False	ksl_armoured_kossars_1		False		500	150	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_ice_guard_ror_0		1	missile_infantry	1	False	wh3_main_ksl_inf_ice_guard_0	160	1	1250	wh_main_shp_transport	1	1	80	1250	313	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_bow_glaive_infantry	3	False	ksl_ice_guard		False		550	700	False	vo_culture_None	True	wh3_main_vo_actor_Kislev_Female_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_ice_guard_ror_1		1	missile_infantry	1	False	wh3_main_ksl_inf_ice_guard_1	160	1	1150	wh_main_shp_transport	1	1	80	1150	288	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_bow_dual_swords_infantry	3	False	ksl_ice_guard		False		450	700	False	vo_culture_None	True	wh3_main_vo_actor_Kislev_Female_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_kossars_0		-1	missile_infantry	1	False	wh3_main_pro_ksl_inf_kossars_0	180	0	450	wh_main_shp_transport	1	1	90	450	45	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_bow_axe_infantry	1	False	ksl_infantry_15_degrees		False		150	300	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_kossars_1		-1	missile_infantry	1	False	wh3_main_pro_ksl_inf_kossars_1	180	0	500	wh_main_shp_transport	1	1	90	500	45	medium		0	True	wh3_main_vo_culture_Kislev	wh2_main_hef_missile_infantry_bow_spear	2	False	ksl_infantry_15_degrees		False		200	300	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_streltsi_0		-1	missile_infantry	1	False	wh3_main_pro_ksl_inf_streltsi_0	180	0	850	wh_main_shp_transport	1	1	90	850	100	medium		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_streltsi	2	False	ksl_streltsi		False		350	500	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_inf_tzar_guard_0		-1	melee_infantry	1	False	wh3_main_pro_ksl_inf_tzar_guard_0	160	0	1000	wh_main_shp_transport	1	1	80	1000	100	medium		0	True	wh3_main_vo_culture_Kislev	infantry_sword	3	False	ksl_tsar_guard		False		1000	0	False	vo_culture_None	False	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	6	False	False		0	True	1	False
wh3_main_pro_ksl_veh_heavy_war_sled_ror_0		1	chariot	1	False	wh3_main_ksl_veh_heavy_war_sled_0	40	1	1300	wh_main_shp_transport	1	1	24	1300	325	heavy		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_sled_rifle	3	True	default		False	composite_scene/porthole/ksl_heavy_warsled_porthole_01.csc	850	450	False	vo_culture_None	True	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	5	False	False		0	True	1	False
wh3_main_pro_ksl_veh_light_war_sled_ror_0		1	chariot	1	False	wh3_main_ksl_veh_light_war_sled_0	40	1	900	wh_main_shp_transport	1	1	24	900	225	heavy		0	True	wh3_main_vo_culture_Kislev	wh3_main_ksl_sled_rifle	2	True	default		False	composite_scene/porthole/ksl_light_warsled_porthole_01.csc	500	400	False	vo_culture_None	True	wh3_main_vo_actor_Kislev_Male_Unit	0	True	False	5	False	False		0	True	1	False
wh3_main_pro_tze_cav_chaos_knights_0		-1	melee_cavalry	2	False	wh3_main_pro_tze_cav_chaos_knights_0	120	0	1400	wh_main_shp_transport	1	1	60	1500	375	heavy		0	True	wh_main_vo_culture_Chaos	cavalry	3	False	emp_reiksguard		False		1500	0	False	vo_culture_None	False	wh3_main_vo_actor_Tzeentch_Enlightened_Knights	0	True	False	6	False	False		800	True	1	False
wh3_main_pro_tze_inf_blue_horrors_0		-1	missile_infantry	1	False	wh3_main_pro_tze_inf_blue_horrors_0	320	0	400	wh_main_shp_transport	1	1	100	400	100	medium		0	True	wh3_main_vo_culture_Tze_Horror_Blue	wh3_main_tze_blue_horror	1	False	tze_horrors_15_degrees		False		300	100	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		1400	True	1	False
wh3_main_pro_tze_inf_forsaken_0		-1	melee_infantry	1	False	wh3_main_tze_inf_forsaken_0	160	0	850	wh_main_shp_transport	1	1	80	850	212	heavy		0	True	wh_dlc01_vo_culture_Chaos_Forsaken	chaos_forsaken	2	False	chaos_warrior_30_degrees		False		850	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		800	True	1	False
wh3_main_pro_tze_inf_pink_horrors_0		-1	missile_infantry	1	False	wh3_main_pro_tze_inf_pink_horrors_0	160	0	700	wh_main_shp_transport	1	1	80	700	175	medium		0	True	wh3_main_vo_culture_Tze_Horror_Pink	wh3_main_tze_pink_horror	2	False	chaos_warrior_15_degrees		False		200	500	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		1400	True	1	False
wh3_main_pro_tze_mon_flamers_0		-1	monstrous_infantry	1	False	wh3_main_pro_tze_mon_flamers_0	24	0	850	wh_main_shp_transport	1	1	16	850	212	very_heavy		0	True	wh3_main_vo_culture_Flamer	wh3_main_tze_flamer	2	False	tze_flamers		False		150	700	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		750	True	1	False
wh3_main_pro_tze_mon_screamers_0		-1	monstrous_infantry	1	False	wh3_main_pro_tze_mon_screamers_0	32	0	700	wh_main_shp_transport	1	1	12	700	175	heavy		0	True	wh3_main_vo_culture_Tze_Screamer	wh3_main_tze_screamer	2	False	vamp_vargheist		False		700	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False		600	True	1	False
wh3_main_sla_cav_heartseekers_of_slaanesh_0		-1	melee_cavalry	2	False	wh3_main_sla_cav_heartseekers_of_slaanesh_0	120	0	1300	wh_main_shp_transport	1	1	48	1300	325	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_steed_daemonette	3	False	sla_cav		False		1300	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Daemonette	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_cav_hellstriders_0		-1	melee_cavalry	1	False	wh3_main_sla_cav_hellstriders_0	120	0	675	wh_main_shp_transport	1	1	60	675	168	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_steed_spear	2	False	sla_cav		False		675	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Hellstrider	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_cav_hellstriders_1		-1	melee_cavalry	1	False	wh3_main_sla_cav_hellstriders_1	120	0	725	wh_main_shp_transport	1	1	60	725	181	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_steed_whip	2	False	sla_cav		False		725	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Hellstrider	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_cav_seekers_of_slaanesh_0		-1	melee_cavalry	2	False	wh3_main_sla_cav_seekers_of_slaanesh_0	120	0	900	wh_main_shp_transport	1	1	48	900	225	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_steed_daemonette	3	False	sla_cav		False		900	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Daemonette	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_inf_chaos_furies_0		-1	monstrous_infantry	1	False	wh3_main_sla_inf_chaos_furies_0	120	0	650	wh_main_shp_transport	1	1	40	550	138	medium		0	True	wh3_main_vo_culture_Fury	wh_dlc05_bst_harpies	2	False	furies		False		650	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_inf_daemonette_0		-1	melee_infantry	1	False	wh3_main_sla_inf_daemonette_0	200	0	800	wh_main_shp_transport	1	1	80	800	200	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_daemonettes	2	False	sla_daemonette		False		800	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Daemonette	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_inf_daemonette_1		-1	melee_infantry	2	False	wh3_main_sla_inf_daemonette_1	200	0	1250	wh_main_shp_transport	1	1	80	1250	313	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_daemonettes	3	False	sla_daemonette		False		1200	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Daemonette	0	True	False	6	False	False		0	True	1	False
wh3_main_sla_inf_daemonette_summoned_0		-1	melee_infantry	1	False	wh3_main_sla_inf_daemonette_summoned_0	200	0	0	wh_main_shp_transport	1	1	80	0	0	heavy		0	True	wh3_main_vo_culture_Slaanesh	wh3_main_sla_daemonettes	2	False	sla_daemonette		False		400	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Daemonette	0	True	False	0	False	False		0	True	1	False
wh3_main_sla_inf_marauders_0		-1	melee_infantry	1	False	wh3_main_sla_inf_marauders_0	240	0	450	wh_main_shp_transport	1	1	120	450	112	medium		0	True	wh3_main_vo_culture_Slaanesh	infantry_sword	2	False	sla_soldier_default		False		450	0	False	vo_culture_None	False	wh3_main_vo_actor_Slaanesh_Hellstrider	0	True	False	6	False	False		0	True	1	False
