unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
wh2_dlc16_wef_inf_dryads_0_summoned	wh2_dlc16_wef_inf_dryads_0_summoned	200	wh_main_shp_transport	1	1	140	False	medium	880	176	1	-1	880	0	melee_infantry	0					False	False	0	190694229	True		wh_dlc05_vo_culture_Dryad	wh_dlc05_wef_dryad	wh_dlc05_wef_dryad	1	False	wef_dryad		False	True		880	0	False	vo_culture_None	False	wh_main_vo_actor_group_sound	0	False	False	6	False	False	
wh2_dlc16_wef_inf_malicious_dryads_0	wh2_dlc16_wef_inf_malicious_dryads_0	200	wh_main_shp_transport	1	1	140	False	medium	880	176	1	-1	880	0	melee_infantry	0					False	False	0	1052248760	True		wh_dlc05_vo_culture_Dryad	wh_dlc05_wef_dryad	wh_dlc05_wef_dryad	1	False	wef_dryad		False	True		880	0	False	vo_culture_None	False	wh_main_vo_actor_group_sound	0	False	False	6	False	False	
wh2_dlc16_wef_mon_cave_bats	wh2_dlc16_wef_mon_cave_bats	120	wh_main_shp_transport	1	1	80	False	heavy	770	154	1	3	770	0	war_beast	0					False	False	0	1337018388	True		wh_main_vo_culture_Fell_Bat	vmp_fell_bats	vmp_fell_bats	1	False	vamp_fell_bat		False	True		770	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
wh2_dlc16_wef_mon_giant_spiders_0	wh2_dlc16_wef_mon_giant_spiders_0	200	wh_main_shp_transport	1	1	60	False	heavy	320	64	1	-1	320	0	war_beast	0					False	False	0	1323336621	False		wh_main_vo_culture_Spider_Small	grn_spider_hatchling	grn_spider_hatchling	3	False	grn_aracknarok		False	True		320	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
wh2_dlc16_wef_mon_harpies_0	wh2_dlc16_wef_mon_harpies_0	120	wh_main_shp_transport	1	1	60	False	heavy	720	144	1	3	720	0	monstrous_infantry	0					False	False	0	967937295	True		wh_dlc05_vo_culture_Harpy	wh_dlc05_bst_harpies	wh_dlc05_bst_harpies	4	False	default		False	True		720	0	False	vo_culture_None	False	wh_main_vo_actor_group_sound	0	True	False	6	False	False	
wh2_dlc16_wef_mon_hawks_0	wh2_dlc16_wef_mon_hawks_0	24	wh_main_shp_transport	1	1	24	False	heavy	770	154	1	3	770	0	monstrous_cavalry	0					False	False	0	1961608958	False		wh_main_vo_culture_Eagle	wh2_dlc16_wef_hawks	wh2_dlc16_wef_hawks	3	False	wef_great_eagle		False	True		770	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
wh2_dlc16_wef_mon_malicious_treekin_0	wh2_dlc16_wef_mon_malicious_treekin_0	32	wh_main_shp_transport	1	1	16	False	heavy	1150	230	1	0	1150	0	monstrous_infantry	0					False	False	0	1146309492	True		wh_dlc05_vo_culture_Treekin	monstrous_infantry	monstrous_infantry	3	False	wef_tree_kin		False	True		1150	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
wh2_dlc16_wef_mon_spider_hatchlings_0	wh2_dlc16_wef_mon_spider_hatchlings_0	200	wh_main_shp_transport	1	1	60	False	medium	480	96	1	-1	480	0	melee_infantry	0					False	False	0	411969579	True		wh_main_vo_culture_Spider_Small	grn_spider_hatchling	grn_spider_hatchling	1	False	grn_goblin_spider_rider		False	True		480	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	0	False	False	
wh2_dlc16_wef_mon_wolves_0	wh2_dlc16_wef_mon_wolves_0	200	wh_main_shp_transport	1	1	40	False	medium	320	64	1	-1	320	0	war_beast	0					False	False	0	984888971	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	3	False	vamp_dire_wolf		False	True		320	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
wh2_dlc16_wef_mon_zoats	wh2_dlc16_wef_mon_zoats	24	wh_main_shp_transport	1	1	1	False	heavy	1150	230	2	0	1150	0	monstrous_infantry	0					False	False	0	2014840878	True		wh2_dlc16_vo_culture_Zoat	wef_zoats	wef_zoats	4	True	chaos_dragon_ogre		False	True		1150	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
wh_dlc04_emp_art_hammer_of_the_witches_0	wh_dlc04_emp_art_hammer_of_the_witches_0	88	wh_main_shp_transport	1	1	44	False	medium	1730	346	1	1	1730	1	warmachine	0					False	False	0	11146	True		wh_main_vo_culture_Empire	cannon	cannon	5	False	emp_soldier_15_degrees		False	True		346	1384	True	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
wh_dlc04_emp_art_sunmaker_0	wh_dlc04_emp_art_sunmaker_0	88	wh_main_shp_transport	1	1	44	False	medium	1920	384	1	1	1920	1	warmachine	0					False	False	0	11192	True		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	5	False	emp_soldier_15_degrees		False	True		384	1536	True	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
wh_dlc04_emp_cav_royal_altdorf_gryphites_0	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	32	wh_main_shp_transport	1	1	16	False	medium	1970	394	1	1	1970	1	monstrous_cavalry	0					False	False	0	11190	True		wh_main_vo_culture_Empire	monstrous_shock_cavalry	monstrous_shock_cavalry	5	True	emp_demigryph_knights		False	True		1970	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
wh_dlc04_emp_cav_zintlers_reiksguard_0	wh_dlc04_emp_cav_zintlers_reiksguard_0	120	wh_main_shp_transport	1	1	60	False	medium	1540	308	1	1	1540	1	melee_cavalry	0					False	False	0	11158	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1540	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
wh_dlc04_emp_inf_sigmars_sons_0	wh_dlc04_emp_inf_sigmars_sons_0	240	wh_main_shp_transport	1	1	120	False	medium	960	192	1	1	960	1	melee_infantry	0					False	False	0	11166	True		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	5	False	emp_soldier_15_degrees		False	True		960	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
wh_dlc04_emp_inf_silver_bullets_0	wh_dlc04_emp_inf_silver_bullets_0	200	wh_main_shp_transport	1	1	100	False	medium	960	192	1	1	960	1	missile_infantry	0					False	False	0	11167	True		wh_main_vo_culture_Empire	missile_infantry_rifle	missile_infantry_rifle	5	False	emp_soldier_30_degrees		False	True		192	768	False	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
wh_dlc04_emp_inf_stirlands_revenge_0	wh_dlc04_emp_inf_stirlands_revenge_0	200	wh_main_shp_transport	1	1	90	False	medium	830	166	1	1	830	1	missile_infantry	0					False	False	0	11183	True		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	5	False	emp_soldier_15_degrees		False	True		175	525	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Inf	0	True	False	1	False	False	
wh_dlc04_emp_inf_tattersouls_0	wh_dlc04_emp_inf_tattersouls_0	300	wh_main_shp_transport	1	1	150	False	medium	1440	288	1	1	1440	1	melee_infantry	0					False	False	0	11151	True		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	5	False	emp_soldier_15_degrees		False	True		1440	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Inf	0	True	False	1	False	False	
wh_dlc04_vmp_cav_chillgheists_0	wh_dlc04_vmp_cav_chillgheists_0	80	wh_main_shp_transport	1	1	40	False	heavy	1060	212	1	1	1060	1	melee_cavalry	0					False	False	0	11249	True		wh_main_vo_culture_Wraith	vmp_cavalry_scythe	vmp_cavalry_scythe	5	False	vamp_hex_wraith		False	True		790	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_cav_vereks_reavers_0	wh_dlc04_vmp_cav_vereks_reavers_0	120	wh_main_shp_transport	1	1	60	False	heavy	1390	278	1	1	1390	1	melee_cavalry	0					False	False	0	11246	True		wh_main_vo_culture_Skeleton	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1390	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_inf_feasters_in_the_dusk_0	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	200	wh_main_shp_transport	1	1	100	False	heavy	960	192	1	1	960	1	melee_infantry	0					False	False	0	11230	True		wh_main_vo_culture_Crypt_Ghoul	vmp_crypt_ghouls	vmp_crypt_ghouls	5	False	vamp_ghoul		False	True		960	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_inf_konigstein_stalkers_0	wh_dlc04_vmp_inf_konigstein_stalkers_0	320	wh_main_shp_transport	1	1	160	False	heavy	900	180	1	1	900	1	melee_infantry	0					False	False	0	11231	True		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	5	False	vamp_skeleton		False	True		900	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_inf_sternsmen_0	wh_dlc04_vmp_inf_sternsmen_0	200	wh_main_shp_transport	1	1	100	False	heavy	1200	240	1	1	1200	1	melee_infantry	0					False	False	0	11239	True		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	5	False	vamp_grave_guard		False	True		1200	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_inf_tithe_0	wh_dlc04_vmp_inf_tithe_0	400	wh_main_shp_transport	1	1	200	False	heavy	800	160	1	1	800	1	melee_infantry	0					False	False	0	11243	True		wh_main_vo_culture_Zombie	infantry_sword	infantry_sword	5	False	vamp_zombie		False	True		800	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc04_vmp_mon_devils_swartzhafen_0	wh_dlc04_vmp_mon_devils_swartzhafen_0	24	wh_main_shp_transport	1	1	12	False	heavy	1340	268	1	1	1340	1	monstrous_infantry	0					False	False	0	11245	True		wh_main_vo_culture_Var_Creature	monstrous_infantry_flying	monstrous_infantry_flying	5	True	vamp_vargheist		False	True		1340	0	True	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	True	1	False	False	
wh_dlc04_vmp_mon_direpack_0	wh_dlc04_vmp_mon_direpack_0	180	wh_main_shp_transport	1	1	100	False	heavy	650	130	1	1	650	1	war_beast	0					False	False	0	11227	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	5	False	vamp_dire_wolf		False	True		650	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_dlc06_dwf_art_gob_lobber_0	wh_dlc06_dwf_art_gob_lobber_0	64	wh_main_shp_transport	1	1	32	False	very_heavy	1540	308	1	1	1540	1	warmachine	0					False	False	0	11307	True		wh_main_vo_culture_Dwarf	catapult	catapult	5	False	dwf_warrior_15_degrees		False	True		308	1232	True	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_dragonback_slayers_0	wh_dlc06_dwf_inf_dragonback_slayers_0	160	wh_main_shp_transport	1	1	80	False	light	960	192	1	1	960	1	melee_infantry	0					False	False	0	11337	True		wh_main_vo_culture_Dwarf	infantry_dual_axe	infantry_dual_axe	5	False	dwf_warrior_30_degrees		False	True		960	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Unique	0	True	False	1	False	False	
wh_dlc06_dwf_inf_ekrund_miners_0	wh_dlc06_dwf_inf_ekrund_miners_0	180	wh_main_shp_transport	1	1	80	False	heavy	1010	202	1	1	1010	1	missile_infantry	0					False	False	0	11321	True		wh_main_vo_culture_Dwarf	infantry_pickaxe	infantry_pickaxe	5	False	dwf_warrior_30_degrees		False	True		758	253	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	200	wh_main_shp_transport	1	1	100	False	very_heavy	1360	272	2	1	1360	1	melee_infantry	0					False	False	0	11327	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	5	False	dwf_warrior_15_degrees		False	True		1360	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	80	wh_main_shp_transport	1	1	40	False	very_heavy	1380	276	3	1	1380	1	missile_infantry	0					False	False	0	11324	True		wh_main_vo_culture_Dwarf	dwf_irondrakes	dwf_irondrakes	5	False	dwf_warrior_15_degrees		False	True		345	1035	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_old_grumblers_0	wh_dlc06_dwf_inf_old_grumblers_0	160	wh_main_shp_transport	1	1	80	False	heavy	1150	230	1	1	1150	1	melee_infantry	0					False	False	0	11339	True		wh_main_vo_culture_Dwarf	infantry_axe_great	infantry_axe_great	5	False	dwf_warrior_15_degrees		False	True		1150	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_peak_gate_guard_0	wh_dlc06_dwf_inf_peak_gate_guard_0	160	wh_main_shp_transport	1	1	80	False	heavy	1070	214	2	1	1070	1	melee_infantry	0					False	False	0	11298	True		wh_main_vo_culture_Dwarf	infantry_hammer_great	infantry_hammer_great	5	False	dwf_warrior_45_degrees		False	True		1070	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_ulthars_raiders_0	wh_dlc06_dwf_inf_ulthars_raiders_0	160	wh_main_shp_transport	1	1	80	False	heavy	1060	212	1	1	1060	1	missile_infantry	0					False	False	0	11287	True		wh_main_vo_culture_Dwarf	infantry_axe_throwing	infantry_axe_throwing	5	False	dwf_warrior_15_degrees		False	True		371	689	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	200	wh_main_shp_transport	1	1	100	False	heavy	880	176	1	1	880	1	melee_infantry	0					False	False	0	11322	True		wh_main_vo_culture_Dwarf	infantry_axe	infantry_axe	5	False	dwf_warrior_30_degrees		False	True		880	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_art_hammer_of_gork_0	wh_dlc06_grn_art_hammer_of_gork_0	88	wh_main_shp_transport	1	1	44	False	heavy	1280	256	1	1	1280	1	warmachine	0					False	False	0	11380	True		wh_main_vo_culture_Goblin	catapult	catapult	5	False	grn_goblin_15_degrees		False	True		256	1024	True	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_cav_broken_tusks_mob_0	wh_dlc06_grn_cav_broken_tusks_mob_0	120	wh_main_shp_transport	1	1	60	False	heavy	1210	242	2	1	1210	1	melee_cavalry	0					False	False	0	12280	True		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	5	False	grn_orc_boar_rider		False	True		1210	0	False	vo_culture_None	True	wh_main_vo_actor_Orc_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_cav_deff_creepers_0	wh_dlc06_grn_cav_deff_creepers_0	140	wh_main_shp_transport	1	1	70	False	medium	1010	202	1	1	1010	1	missile_cavalry	0					False	False	0	11365	True		wh_main_vo_culture_Spider_Small	missile_cavalry_bow_spider	missile_cavalry_bow_spider	5	False	grn_goblin_spider_rider		False	True		253	758	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	True	1	False	False	
wh_dlc06_grn_cav_durkits_squigs_0	wh_dlc06_grn_cav_durkits_squigs_0	140	wh_main_shp_transport	1	1	70	False	medium	840	168	1	1	840	1	melee_cavalry	0					False	False	0	11388	True		wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	wh_dlc06_grn_squig_sword	5	False	grn_squig_hopper		False	True		840	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_cav_mogrubbs_marauders_0	wh_dlc06_grn_cav_mogrubbs_marauders_0	140	wh_main_shp_transport	1	1	70	False	light	890	178	1	1	890	1	missile_cavalry	0					False	False	0	11376	True		wh_main_vo_culture_Goblin	missile_cavalry_bow_wolf	missile_cavalry_bow_wolf	5	False	grn_goblin_wolf_rider		False	True		223	668	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_cav_moon_howlers_0	wh_dlc06_grn_cav_moon_howlers_0	140	wh_main_shp_transport	1	1	70	False	light	840	168	1	1	840	1	melee_cavalry	0					False	False	0	11357	True		wh_main_vo_culture_Goblin	cavalry_wolf	cavalry_wolf	5	False	grn_goblin_wolf_rider		False	True		840	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_cav_teef_robbers_0	wh_dlc06_grn_cav_teef_robbers_0	48	wh_main_shp_transport	1	1	24	False	heavy	1060	212	1	1	1060	1	chariot	0					False	False	0	11370	True		wh_main_vo_culture_Goblin	missile_chariot	missile_chariot	5	True	grn_wolf_chariot		False	True	composite_scene\porthole\goblin_wolf_chariot_bows_porthole_01.csc	265	795	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_inf_da_eight_peaks_loonies_0	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	300	wh_main_shp_transport	1	1	150	False	light	770	154	1	1	770	1	melee_infantry	0					False	False	0	11396	True		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	5	False	grn_goblin_45_degrees		False	True		770	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_inf_da_rusty_arrers_0	wh_dlc06_grn_inf_da_rusty_arrers_0	280	wh_main_shp_transport	1	1	140	False	light	610	122	1	1	610	1	missile_infantry	0					False	False	0	11356	True		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	5	False	grn_goblin_45_degrees		False	True		122	488	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_inf_da_warlords_boyz_0	wh_dlc06_grn_inf_da_warlords_boyz_0	320	wh_main_shp_transport	1	1	160	False	light	690	138	1	1	690	1	melee_infantry	0					False	False	0	12285	True		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	5	False	grn_goblin_45_degrees		False	True		690	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False	
wh_dlc06_grn_inf_krimson_killerz_0	wh_dlc06_grn_inf_krimson_killerz_0	200	wh_main_shp_transport	1	1	100	False	heavy	1070	214	3	1	1070	1	melee_infantry	0					False	False	0	12275	True		wh_main_vo_culture_Orc	infantry_axe_great	infantry_axe_great	5	False	grn_orc_0_degrees		False	True		1070	0	False	vo_culture_None	True	wh_main_vo_actor_Orc_Infantry	0	True	False	1	False	False	
wh2_dlc09_tmb_cav_necropolis_knights_ror	wh2_dlc09_tmb_cav_necropolis_knights_ror	24	wh_main_shp_transport	1	1	12	False	medium	0	0	3	1	1630	1	monstrous_cavalry	0					False	False	0	1013496807	True		wh2_dlc09_vo_culture_Tomb_Kings	wh2_dlc09_tmb_necroserpent_spear	wh2_dlc09_tmb_necroserpent_spear	5	True	tmb_necro_knights		False	True		1630	0	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	True	False	1	False	False	
wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	120	wh_main_shp_transport	1	1	60	False	heavy	0	0	1	1	1340	1	melee_cavalry	0					False	False	0	960966772	True		wh2_dlc09_vo_culture_Tomb_Kings	cavalry_skeleton	cavalry_skeleton	5	False	emp_reiksguard		False	True		1340	0	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	False	False	1	False	False	
wh2_dlc09_tmb_inf_nehekhara_warriors_ror	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	200	wh_main_shp_transport	1	1	100	False	heavy	0	0	1	1	960	1	melee_infantry	0					False	False	0	2011215922	True		wh2_dlc09_vo_culture_Tomb_Kings	infantry_sword_dual	infantry_sword_dual	5	False	tmb_skeleton_warriors		False	True		960	0	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	False	False	1	False	False	
wh2_dlc09_tmb_inf_skeleton_archers_ror	wh2_dlc09_tmb_inf_skeleton_archers_ror	200	wh_main_shp_transport	1	1	100	False	light	0	0	1	1	640	1	missile_infantry	0					False	False	0	575745065	True		wh2_dlc09_vo_culture_Tomb_Kings	missile_infantry_bow	missile_infantry_bow	5	False	tmb_tomb_guard		False	True		160	480	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	True	False	1	False	False	
wh2_dlc09_tmb_inf_skeleton_spearmen_ror	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	320	wh_main_shp_transport	1	1	160	False	heavy	0	0	1	1	900	1	melee_infantry	0					False	False	0	1568358644	True		wh2_dlc09_vo_culture_Tomb_Kings	infantry_spear	infantry_spear	5	False	tmb_skeleton_warriors		False	True		900	0	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	False	False	1	False	False	
wh2_dlc09_tmb_inf_tomb_guard_ror	wh2_dlc09_tmb_inf_tomb_guard_ror	200	wh_main_shp_transport	1	1	100	False	heavy	0	0	1	1	960	1	melee_infantry	0					False	False	0	510510408	True		wh2_dlc09_vo_culture_Tomb_Kings	infantry_sword_dual	infantry_sword_dual	5	False	tmb_tomb_guard		False	True		960	0	False	vo_culture_None	True	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_Skeleton_Unit	0	False	False	1	False	False	
wh2_dlc09_tmb_mon_carrion_ror	wh2_dlc09_tmb_mon_carrion_ror	40	wh_main_shp_transport	1	1	20	False	heavy	0	0	1	1	1120	1	war_beast	0					False	False	0	1067877653	True		wh2_dlc09_vo_culture_Carrion	wh2_dlc09_tmb_carrion	wh2_dlc09_tmb_carrion	5	True	tmb_carrion		False	True		1120	0	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	24	wh_main_shp_transport	1	1	12	False	heavy	0	0	2	1	1150	1	monstrous_infantry	0					False	False	0	1864283690	True		wh2_dlc09_vo_culture_Sepulchral_Stalker	wh2_dlc09_tmb_sepulchral_stalkers	wh2_dlc09_tmb_sepulchral_stalkers	5	True	tmb_stalkers		False	True		1150	0	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh2_dlc09_tmb_mon_ushabti_ror	wh2_dlc09_tmb_mon_ushabti_ror	24	wh_main_shp_transport	1	1	12	False	heavy	0	0	2	1	1060	1	monstrous_infantry	0					False	False	0	1151998778	True		wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti_bow	wh2_dlc09_tmb_ushabti_bow	5	True	tmb_ushabti		False	True		371	689	False	vo_culture_None	True	wh_main_vo_actor_default	0	False	False	1	False	False	
wh_pro04_brt_cav_knights_errant_ror_0	wh_pro04_brt_cav_knights_errant_ror_0	120	wh_main_shp_transport	1	1	60	False	very_heavy	1060	212	1	1	1060	1	melee_cavalry	0					False	False	0	1543162687	True		wh_main_vo_culture_Bretonnian	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1060	0	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Knight	0	True	False	1	False	False	
wh_pro04_brt_cav_knights_of_the_realm_ror_0	wh_pro04_brt_cav_knights_of_the_realm_ror_0	120	wh_main_shp_transport	1	1	60	False	heavy	1250	250	1	1	1250	1	melee_cavalry	0					False	False	0	679764703	True		wh_main_vo_culture_Bretonnian	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1250	0	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Knight	0	True	False	1	False	False	
wh_pro04_brt_cav_mounted_yeomen_ror_0	wh_pro04_brt_cav_mounted_yeomen_ror_0	120	wh_main_shp_transport	1	1	60	False	medium	860	172	1	1	860	1	missile_cavalry	0					False	False	0	1930022396	True		wh_main_vo_culture_Bretonnian	missile_cavalry_bow	missile_cavalry_bow	5	False	emp_reiksguard		False	True		301	559	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Mounted	0	True	False	1	False	False	
wh_pro04_brt_cav_questing_knights_ror_0	wh_pro04_brt_cav_questing_knights_ror_0	24	wh_main_shp_transport	1	1	60	False	very_heavy	2110	422	1	1	2110	1	melee_cavalry	0					False	False	0	1500243107	True		wh_main_vo_culture_Bretonnian	cavalry	cavalry	5	True	emp_reiksguard		False	True		2110	0	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Knight	0	True	False	1	False	False	
wh_pro04_brt_inf_battle_pilgrims_ror_0	wh_pro04_brt_inf_battle_pilgrims_ror_0	200	wh_main_shp_transport	1	1	120	False	medium	880	176	1	1	880	1	melee_infantry	0					False	False	0	29530627	True		wh_main_vo_culture_Bretonnian	infantry_sword	infantry_sword	5	False	emp_soldier_15_degrees		False	True		880	0	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	1	False	False	
wh_pro04_brt_inf_foot_squires_ror_0	wh_pro04_brt_inf_foot_squires_ror_0	200	wh_main_shp_transport	1	1	120	False	medium	880	176	1	1	880	1	melee_infantry	0					False	False	0	1760227961	True		wh_main_vo_culture_Bretonnian	infantry_spear_halberd	infantry_spear_halberd	5	False	emp_soldier_15_degrees		False	True		880	0	False	vo_culture_None	True	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	1	False	False	
