key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	num_animals	animal	spacing	rank_depth	morale	bonus_hit_points	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	dismounted_melee_attack	dismounted_charge_bonus	strengths_&_weaknesses_text	supports_first_person	training_level	num_engines	officers	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	capture_power	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
wh2_dlc11_cst_mon_rotting_leviathan_0	war_beast	inf_mel	wh2_dlc11_unit_short_text_cst_mon_rotting_leviathan	wh2_dlc11_unit_long_text_cst_mon_rotting_leviathan	2100	wh2_dlc11_cst_mon_rotting_leviathan_blood	hu1_cst_zombie_cr1_leviathon_wb_rifle	1	wh2_dlc11_cst_mnt_rotting_leviathan	0		wh_main_monster	1	44	4875	bone_125	none		10	200	club_huge_S6_A5	28	69	42	64	22	placeholder	false	trained	0	wh2_dlc11_cst_mon_rotting_leviathan_zombie_riders			true	40.0	1500.0	0.0	wh_fear_terror_undead_chargeReflector	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	aquatic_large	10.0	15	0	0	0	0	0	melee_gatecrusher	false	false	false	false
wh2_dlc11_cst_mon_rotting_prometheans_0	inf_melee	inf_mel	wh2_dlc11_unit_short_text_cst_mon_rotting_prometheans	wh2_dlc11_unit_long_text_cst_mon_rotting_prometheans	2100	wh2_dlc11_cst_mon_rotting_promethean_blood	cr1_cst_promethean	0		0		wh2_dlc11_cst_rotting_prometheans	2	38	700	bone_115	none		0	0	claw_S5_A2	28	48	40	9	1	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeReflectorVsL	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	aquatic_large	10.0	0	0	0	0	0	0	melee_cav_shock	false	false	false	true
wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0	war_beast	inf_mis	wh2_dlc11_unit_short_text_cst_mon_rotting_prometheans_gunnery_mob	wh2_dlc11_unit_long_text_cst_mon_rotting_prometheans	2100	wh2_dlc11_cst_mon_rotting_promethean_blood	hu1_cst_gunnery_cr1_promethean_wb_rifle	12	wh2_dlc11_cst_mnt_rotting_promethean	0		wh2_dlc11_cst_rotting_prometheans	2	38	700	bone_115	none		10	70	claw_S5_A2	28	48	40	9	1	placeholder	false	trained	0	wh2_dlc11_cst_mon_rotting_promethean_zombie_riders			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeReflectorVsL	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	aquatic_large	10.0	0	0	0	0	0	0	ranged_no_skirmish_gatecrusher	false	false	false	true
wh2_dlc11_cst_mon_rotting_prometheans_summoned_0	inf_melee	inf_mel	wh2_dlc11_unit_short_text_cst_mon_rotting_prometheans	wh2_dlc11_unit_long_text_cst_mon_rotting_prometheans	2100	wh2_dlc11_cst_mon_rotting_promethean_blood	cr1_cst_promethean	0		0		wh2_dlc11_cst_rotting_prometheans	2	38	700	bone_115	none		0	0	claw_S5_A2	28	48	40	9	1	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeReflectorVsL	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	aquatic_large	10.0	0	0	0	0	0	0	melee_cav_shock	false	false	false	true
wh2_dlc11_cst_mon_scurvy_dogs	inf_melee	inf_mel	wh2_dlc11_unit_short_text_cst_mon_scurvy_dogs	wh2_dlc11_unit_long_text_cst_mon_scurvy_dogs	2100	wh_main_monster_wolf_hound_blood	wf1_dire_wolf	0		0		wh_main_war_beasts	6	32	55	leather_5	none		10	0	claw_S3_A1	24	24	24	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_guerrilla_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	melee_flanker	false	false	false	false
wh2_dlc11_cst_mon_terrorgheist	inf_melee	inf_mel	wh2_dlc11_unit_short_text_cst_mon_terrorgheist	wh2_dlc11_unit_long_text_cst_mon_terrorgheist	2100	wh2_dlc11_cst_terrorgheist_blood	bi2_terrorgheist	0		0		wh_main_monster	1	38	5775	bone_45	none		10	0	claw_S5_A4_poison	32	66	30	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	10.0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0	inf_melee	com	wh2_dlc11_unit_short_text_vmp_blood_dragon_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_arch_lector_dual_hammer	0		0		wh_main_infantry	1	80	3125	plate_90	none		10	0	sword_S5_A5.5_char	76	22	60	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	true
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1	cavalry	com	wh2_dlc11_unit_short_text_vmp_blood_dragon_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_warhorse_dual_hammer	1	wh2_dlc11_vmp_mnt_barded_nightmare_blood_dragon_hero	0		wh_main_cavalry_chaotic	1	80	3125	plate_125	none		10	0	sword_S5_A5.5_char	76	38	60	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2	cavalry	com	wh2_dlc11_unit_short_text_vmp_blood_dragon_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_pegasus_staff_and_sword	1	wh_main_vmp_mnt_hellsteed	0		wh_main_monstrous_cavalry	1	80	3125	plate_115	none		10	0	sword_S5_A5.5_char	76	38	60	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	war_beast	com	wh2_dlc11_unit_short_text_vmp_blood_dragon_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	1	wh_main_vmp_mnt_dragon_zombie	0		wh_main_infantry	1	80	8975	bone_125	none		10	0	claw_S5_A10_char	54	68	46	33	20	placeholder	false	trained	0	wh_main_vmp_cha_vampire_lord_3			true	40.0	1500.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0	inf_melee	com	wh2_dlc11_unit_short_text_vmp_lahmian_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1b_vampire_sword	0		0		wh_main_infantry	1	80	3125	plate_90	none		10	0	sword_S5_A5_char	62	24	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	true
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	cavalry	com	wh2_dlc11_unit_short_text_vmp_lahmian_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1b_vampire_hr1_warhorse_sword	1	wh_main_vmp_mnt_barded_nightmare_hero	0		wh_main_cavalry_chaotic	1	80	3125	plate_125	none		10	0	sword_S5_A5_char	62	40	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	cavalry	com	wh2_dlc11_unit_short_text_vmp_lahmian_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1b_vampire_hr1_pegasus_sword	1	wh_main_vmp_mnt_hellsteed	0		wh_main_monstrous_cavalry	1	80	3125	plate_115	none		10	0	sword_S5_A5_char	62	40	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	war_beast	com	wh2_dlc11_unit_short_text_vmp_lahmian_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1b_elf_dr1_dragon_wb_sword_and_shield	1	wh_main_vmp_mnt_dragon_zombie	0		wh_main_infantry	1	80	8975	bone_125	none		10	0	claw_S5_A10_char	48	69	40	33	20	placeholder	false	trained	0	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3			true	40.0	1500.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0	inf_melee	com	wh2_dlc11_unit_short_text_vmp_necrarch_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_staff_and_sword	0		0		wh_main_infantry	1	80	3125	leather_35	none		10	0	sword_S5_A5_char	52	22	44	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	true
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	cavalry	com	wh2_dlc11_unit_short_text_vmp_necrarch_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_warhorse_staff_and_sword	1	wh_main_vmp_mnt_barded_nightmare_hero	0		wh_main_cavalry_chaotic	1	80	3125	plate_80	none		10	0	sword_S5_A5_char	52	38	44	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	cavalry	com	wh2_dlc11_unit_short_text_vmp_necrarch_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_pegasus_staff_and_sword	1	wh_main_vmp_mnt_hellsteed	0		wh_main_monstrous_cavalry	1	80	3125	leather_50	none		10	0	sword_S5_A5_char	52	38	44	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	war_beast	com	wh2_dlc11_unit_short_text_vmp_necrarch_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	1	wh_main_vmp_mnt_dragon_zombie	0		wh_main_infantry	1	80	8975	bone_90	none		10	0	claw_S5_A10_char	48	68	42	33	20	placeholder	false	trained	0	wh_main_vmp_cha_vampire_lord_3			true	40.0	1500.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0	inf_melee	com	wh2_dlc11_unit_short_text_vmp_strigoi_vampire_lord	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	2100	wh_dlc04_vmp_strigoi_blood	hu8_strigoi	0		0		wh_main_infantry_rabble	1	74	3875	leather_25	none		10	0	claw_S5_A5_poison_char	60	23	50	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	true
wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	war_beast	com	wh2_dlc11_unit_short_text_vmp_strigoi_vampire_lord	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	2100	wh_dlc04_vmp_strigoi_blood	hu8_strigoi_bi2_terrorgheist_wb	1	wh_dlc04_vmp_mnt_terrorgheist	0		wh_main_monster	1	74	9875	leather_60	none		10	0	claw_S5_A9_poison_char	50	69	44	33	20	placeholder	false	trained	0	wh_dlc04_vmp_cha_strigoi_ghoul_king_1			true	40.0	300.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_default	1.0	large	0.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0	inf_melee	com	wh2_dlc11_unit_short_text_vmp_von_carstein_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_sword_and_shield	0		0		wh_main_infantry	1	80	3125	plate_90	wh_missile_block_35_wood		10	0	sword_S5_A5_char	64	22	60	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	true
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1	cavalry	com	wh2_dlc11_unit_short_text_vmp_von_carstein_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_warhorse_sword_and_shield	1	wh_main_vmp_mnt_barded_nightmare_hero	0		wh_main_cavalry_chaotic	1	80	3125	plate_125	wh_missile_block_35_wood		10	0	sword_S5_A5_char	64	38	60	0	0	placeholder	false	trained	0	A_blank_record			true	40.0	300.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2	cavalry	com	wh2_dlc11_unit_short_text_vmp_von_carstein_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_empire_hr1_pegasus_sword_and_shield	1	wh_main_vmp_mnt_hellsteed	0		wh_main_monstrous_cavalry	1	80	3125	plate_115	wh_missile_block_35_wood		10	0	sword_S5_A5_char	64	38	60	0	0	placeholder	false	trained	0	A_blank_record			true	40.0	300.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3	war_beast	com	wh2_dlc11_unit_short_text_vmp_von_carstein_vampire_lord	wh_main_unit_long_text_vmp_vampire_lord	2100	wh_dlc04_infantry_very_fast_hero_blood	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	1	wh_main_vmp_mnt_dragon_zombie	0		wh_main_infantry	1	80	8975	bone_125	none		10	0	claw_S5_A10_char	48	68	46	0	0	placeholder	false	trained	0	wh_main_vmp_cha_vampire_lord_3			true	40.0	300.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
wh2_dlc11_vmp_cha_heinrich_kemmler_1	cavalry	com	wh_main_unit_short_text_vmp_heinrich_kemmler	wh_main_unit_long_text_vmp_heinrich_kemmler	2100	wh_main_infantry_standard_hero_blood	hu1_empire_hr1_warhorse_staff_and_sword	1	wh_main_vmp_mnt_barded_nightmare_hero	0		wh_main_monstrous_cavalry	1	68	2675	mail_70	none		10	0	sword_S4_A1_char	32	14	32	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	10.0	0	0	0	0	16	0	mage_flanker_highvalue	false	false	false	false
wh2_dlc11_vmp_inf_crossbowmen	inf_ranged	inf_mis	wh2_dlc11_unit_short_text_vmp_sylvanian_crossbowmen	wh_main_unit_long_text_emp_state_troops	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_empire_sword_crossbow	0		0		wh_main_infantry_ranged	4	52	55	mail_15	none	Crossbow_STR4_BS3_slow	10	22	sword_S3_A1	18	8	18	8	1	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest	60	80	0	false	vo_sel_crossbowmen	vo_sel_ranged	vo_sel_generic	1.0	small	10.0	0	0	0	0	0	0	ranged	true	false	false	true
wh2_dlc11_vmp_inf_handgunners	inf_ranged	inf_mis	wh2_dlc11_unit_short_text_vmp_sylvanian_handgunners	wh_main_unit_long_text_emp_state_troops	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_empire_sword_rifle	0		0		wh_main_infantry_ranged	3	52	55	mail_15	none	Rifle_STR4_BS3_slow	10	22	sword_S3_A1	18	8	18	8	1	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest	60	80	0	false	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged_direct	true	false	false	true
wh2_dlc11_vmp_mon_varghulf_summoned	inf_melee	inf_mel	wh_main_unit_short_text_vmp_varghulf	wh_main_unit_long_text_vmp_varghulf	2100	wh_main_monster_varghulf_blood	hu8b_varghulf	0		0		wh_main_monster	1	38	3375	body_25	none		10	0	claw_S5_A5	46	67	38	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	10.0	0	0	0	0	0	0	melee	false	false	false	false
wh_dlc05_wef_cav_glade_riders_0	cavalry	cav_mis	wh_dlc05_unit_short_text_wef_glade_riders_0	wh_dlc05_unit_long_text_wef_glade_riders	2100	wh_dlc05_wef_cav_glade_rider_blood	hu1d_welf_hr1_warhorse_sword_bow	60	wh_dlc05_wef_mnt_elven_steed	0		wh_main_cavalry_chaotic	3	60	83	leather_30	none	Longbow_Asrai_STR3_BS4	10	20	sword_S3_A1	26	26	24	33	20	placeholder	false	trained	0	seb_whii_wef_cav_officer_rider			true	40.0	1500.0	0.0	wh_guerrilla_hideForest_mountedFireMove	60	80	0	false	vo_sel_wood_elves_glade_riders	vo_sel_cavalry	vo_sel_wood_elves_missile_generic	1.0	large_bst	8.0	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false
wh_dlc05_wef_cav_glade_riders_1	cavalry	cav_mis	wh_dlc05_unit_short_text_wef_glade_riders_1	wh_dlc05_unit_long_text_wef_glade_riders	2100	wh_dlc05_wef_cav_glade_rider_blood	hu1d_welf_hr1_warhorse_sword_bow	60	wh_dlc05_wef_mnt_elven_steed	0		wh_main_cavalry_chaotic	3	60	83	leather_30	none	Longbow_Asrai_STR3_BS4_mag_poison	10	20	sword_S3_A1	26	26	24	33	20	placeholder	false	trained	0	seb_whii_wef_cav_officer_rider			true	40.0	1500.0	0.0	wh_guerrilla_hideForest_mountedFireMove	60	80	0	false	vo_sel_wood_elves_glade_riders	vo_sel_cavalry	vo_sel_wood_elves_missile_generic	1.0	large_bst	8.0	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false
wh_dlc05_wef_cav_hawk_riders_0	cavalry	cav_mis	wh_dlc05_unit_short_text_wef_hawk_riders	wh_dlc05_unit_long_text_wef_hawk_riders	2100	wh_dlc05_hawk_rider_blood	hu1d_elf_bi1_hawk_rider_sword_bow	16	wh_dlc05_wef_mnt_hawk	0		wh_dlc05_cavalry_hawk_riders	4	68	580	leather_25	none	Longbow_Asrai_STR3_BS4	10	24	claw_S4_A2_ap	42	79	34	71	13	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_guerrilla_mountedFireMove	60	80	0	false	vo_sel_cavalry	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1.0	large_bst	0.0	0	0	0	0	0	0	flying_ranged_harasser_flanker	true	false	false	false
wh_dlc05_wef_cav_sisters_thorn_0	cavalry	cav_mis	wh_dlc05_unit_short_text_wef_sisters_of_the_thorn	wh_dlc05_unit_long_text_wef_sisters_of_thorn	2100	wh_dlc05_cavalry_rider_sister_blood	hu1b_elf_st1_stag_staff_and_javelin	60	wh_dlc05_wef_mnt_steed_of_isha	0		wh_main_cavalry_ordered	3	68	83	leather_40	none	Javelin_STR3_BS5_ap_poison	10	18	staff_S3_A1_poison	26	26	24	33	20	placeholder	false	trained	0	seb_whii_wef_deer_officer_sister_rider			false	40.0	1500.0	0.0	wh_guerrilla_hideForest_mountedFireMove	60	80	0	false	vo_sel_wood_elves_sisters_of_thorn	vo_sel_generic	vo_sel_generic_short	1.0	large_bst	10.0	0	0	0	0	0	24	ranged_harasser_flanker	true	false	false	false
wh_dlc05_wef_cav_wild_riders_0	cavalry	cav_shk	wh_dlc05_unit_short_text_wef_wild_riders_0	wh_dlc05_unit_long_text_wef_wild_riders	2100	wh_main_cavalry_rider_standard	hu1d_elf_st1_stag_spear_and_sword	60	wh_dlc05_wef_mnt_steed_of_kurnous	0		wh_main_cavalry_very_chaotic	5	74	83	leather_50	none		10	0	lance_S4_A1_ap	40	63	36	33	20	placeholder	false	trained	0	seb_whii_wef_deer_officer_rider			true	40.0	1500.0	0.0	wh_guerrilla_hideForest_fear	60	80	0	false	vo_sel_wood_elves_wild_riders	vo_sel_cavalry	vo_sel_culture	1.0	large_bst	10.0	0	0	0	0	0	8	melee_flanker_shock	false	false	false	false
wh_dlc05_wef_cav_wild_riders_1	cavalry	cav_shk	wh_dlc05_unit_short_text_wef_wild_riders_0	wh_dlc05_unit_long_text_wef_wild_riders	2100	wh_main_cavalry_rider_standard	hu1d_elf_st1_stag_spear_shield	60	wh_dlc05_wef_mnt_steed_of_kurnous	0		wh_main_cavalry_very_chaotic	5	74	83	leather_50	wh_missile_block_55_wood		10	0	lance_S4_A1_ap	40	63	40	33	20	placeholder	false	trained	0	seb_whii_wef_deer_officer_rider			true	40.0	1500.0	0.0	wh_guerrilla_hideForest_fear	60	80	0	false	vo_sel_wood_elves_wild_riders	vo_sel_cavalry	vo_sel_culture	1.0	large_bst	8.0	0	0	0	0	0	8	melee_flanker_shock	false	false	false	false
wh_dlc05_wef_cha_ancient_treeman_0	inf_melee	com	wh_dlc05_unit_short_text_wef_ancient_treemen	wh_dlc05_unit_long_text_wef_ancient_treemen	2100	wh_dlc05_wef_cha_treeman_hero	hu21_treeman_staff	0		0		wh_main_monster	1	80	6275	body_125	none		0	0	club_huge_S5_A3_mag_char	36	65	32	71	13	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest_fear_terror_chargeReflectorVsL	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	0.5	large_bst	10.0	0	-50	0	0	0	8	melee_gatecrusher_highvalue	false	false	false	false
wh_dlc05_wef_cha_branchwraith_0	inf_melee	com	wh_dlc05_unit_short_text_wef_branchwraith	wh_dlc05_unit_long_text_wef_branchwraith	2100	wh_dlc05_wef_branchwraith_dismembers	hu20_dryads	0		0		wh_main_infantry	1	74	2075	body_15	none		10	0	claw_S4_A3_mag_char	58	17	46	71	13	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_fear_hideForest_immPsy_guerrilla_encourage	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0.5	small	10.0	0	0	0	0	16	8	melee_mage_highvalue	false	false	false	true
wh_dlc05_wef_cha_durthu_0	inf_melee	com	wh_dlc05_unit_short_text_wef_durthu	wh_dlc05_unit_long_text_wef_durthu	2100	wh_dlc05_wef_cha_durthu	hu21_treeman_sword	0		0		wh_main_monster	1	80	6275	bone_125	none		0	0	sword_S6_A6_mag_char	54	70	44	71	13	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest_fear_terror_chargeReflectorVsL	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0.5	large_bst	10.0	0	-50	0	0	0	8	melee_gatecrusher_highvalue	false	false	false	false
wh_dlc05_wef_cha_female_glade_lord_0	inf_ranged	com	wh_dlc05_unit_short_text_wef_glade_lord	wh_dlc05_unit_long_text_wef_glade_lord	2100	wh_dlc05_wef_glade_lord_blood_dismembers	hu1b_elf_sword_and_bow	0		0		wh_main_infantry	1	80	2225	leather_40	none	Longbow_Asrai_STR3_BS7_char	10	30	sword_S4_A4_char	66	18	50	71	13	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	elves_wef	10.0	0	0	0	0	16	0	hybrid_highvalue	false	false	false	true
